Year,id,state,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj,N_TaxReturn,N_TaxUnit,AvgInc,TotalInc_1000,AGI_1000,CPI2014
1953,16,Iowa,31.39470525,19.60360529,8.078477272,5.499160649,2.116652161,0.547607605,960696,1122247.671,3165.071358,3551993.96,3282905,8.122672612
1954,16,Iowa,30.01772355,19.24407242,7.798148167,5.299339103,2.092788242,0.511300033,949318,1118735.865,3464.586389,3875957.05,3276360,8.082311505
1955,16,Iowa,31.8316695,20.6756223,9.007901895,6.142932332,2.458913203,0.66910688,968399,1115084.352,3316.936594,3698664.091,3270824,8.112544591
1956,16,Iowa,29.35773426,19.71873767,8.259519213,5.757060569,2.373736029,0.628629774,959867,1111297.828,3518.899459,3910545.326,3474393,7.992949339
1957,16,Iowa,28.40487143,18.87619215,7.742537923,5.360505896,2.083380461,0.521858532,953282,1107637.604,3873.409916,4290334.479,3654332,7.717984296
1958,16,Iowa,30.37673638,20.0151733,8.146832175,5.488477485,2.152611412,0.533175942,947704,1102228.228,3922.252958,4323217.927,3967906,7.513003189
1959,16,Iowa,31.35824001,20.83358206,8.616616102,5.952498723,2.289462824,0.55987674,957416,1096597.404,4101.613528,4497818.747,4009812,7.461367429
1960,16,Iowa,31.35089841,20.81321567,8.591694274,5.819208156,2.247374164,0.582758278,957124,1089796.627,4168.994154,4543355.766,4229331,7.335330817
1961,16,Iowa,31.31314241,20.9567458,8.828763182,6.092684712,2.424377851,0.639014291,950287,1098142.929,4446.953222,4883390.236,4355464,7.26173218
1962,16,Iowa,30.62441587,20.18589822,8.096941737,5.507056359,2.119772449,0.545520386,947277,1105180.88,4545.095546,5023152.695,4511567,7.189595767
1963,16,Iowa,29.64334203,19.36028262,7.683504058,5.231512868,1.969172122,0.483837023,959690,1111127.872,4854.800123,5394303.731,4684607,7.095614123
1964,16,Iowa,31.42969274,20.79982624,8.651664234,5.828262128,2.240458226,0.65004129,966545,1116504.149,5113.51458,5709260.245,5078669,7.004057812
1965,16,Iowa,31.46111543,20.9772997,8.836789023,5.942326811,2.226749399,0.861141815,991041,1120307.615,5668.511231,6350476.298,5593153,6.892882291
1966,16,Iowa,30.80722397,20.15770222,8.128479513,5.468899624,2.09906113,0.707792751,1032484,1123011.456,6155.405335,6912590.707,6258473,6.701413339
1967,16,Iowa,30.80074923,20.66613369,8.510772104,5.645254762,2.214884323,0.612841815,1041285,1124931.757,6299.269263,7086248.042,6419938,6.500772221
1968,16,Iowa,31.28014788,20.89319198,8.652895122,5.992932212,2.479748222,0.731639705,1054286,1125794.848,6771.463977,7623279.256,7001497,6.239246901
1969,16,Iowa,30.16808901,19.66939762,7.947074884,5.505328661,2.36540379,0.933021893,1062733,1126375.159,7359.502121,8289560.371,7437501,5.916234119
1970,16,Iowa,29.42298991,18.96065226,7.314809307,4.863048368,1.854834655,0.489543795,1029207,1129031.458,7692.534159,8685113.058,7880356,5.596025571
1971,16,Iowa,30.28630634,19.64874681,7.894262221,5.440746167,2.206376059,0.758154292,1025399,1145215.097,7929.717452,9081232.14,8229308,5.361130671
1972,16,Iowa,30.93635118,20.24883397,8.224500187,5.624810195,2.421339576,0.899383016,1054887,1159462.578,8879.656113,10295628.97,9531833,5.194396942
1973,16,Iowa,30.06380897,19.82015605,7.73409475,5.176711432,1.993208401,0.576448521,1100811,1172602.73,10474.84014,12282826.14,10600966,4.890220544
1974,16,Iowa,33.12893093,21.82887001,8.842354448,6.066362012,2.577699993,0.81022348,1113461,1185493.984,10585.85425,12549466.53,12001449,4.404174283
1975,16,Iowa,31.93575945,20.7690462,8.089325363,5.181807329,1.991787456,0.47798499,1106216,1199483.057,11395.59319,13668820.96,12649587,4.035795393
1976,16,Iowa,32.17994287,20.979499,7.988181475,5.307402328,2.046456951,0.500090906,1134034,1213294.085,12016.98373,14580135.28,13992353,3.815919019
1977,16,Iowa,31.47341648,20.38623791,7.950265151,5.173599814,1.982631653,0.483056016,1153835,1228045.015,13039.76226,16013415.04,14946371,3.582933864
1978,16,Iowa,30.35063795,19.85763309,7.423343436,4.843855705,1.825570878,0.432962109,1175393,1243740.029,14820.54706,18432907.63,17107245,3.330150187
1979,16,Iowa,32.02211552,20.82975792,8.379445611,5.625012051,2.369614226,0.731227819,1202827,1284562.193,15493.75868,19902696.62,18549115,3.039053142
1980,16,Iowa,33.00450886,21.21729612,8.345572258,5.687251039,2.462402333,0.744912045,1189316,1269169.25,16355.38988,20757757.91,19847193,2.735386935
1981,16,Iowa,31.84145415,19.99032995,7.974197834,5.54616871,2.414867954,0.74011956,1178068,1283505,17984.59855,23083322.17,20765399,2.49761264
1982,16,Iowa,31.9809982,21.47727632,9.472565988,6.988769823,3.663949191,1.521283463,1146182,1258828.625,18495.90872,23283179.34,20939680,2.355472083
1983,16,Iowa,32.59562222,22.49801808,10.97181354,7.654271762,4.109051878,1.671657297,1076711.649,1220928.374,18184.46284,22201926.66,,2.259049249
1984,16,Iowa,31.63581698,20.92694419,9.515416431,6.520995611,3.306192536,1.270799067,1111565.803,1241893.795,19590.60828,24329454.86,,2.170210234
1985,16,Iowa,30.81211252,19.75148578,8.159693952,5.56508171,2.480027615,0.683213247,1136392.959,1263564.99,20823.51848,26311868.91,,2.098175495
1986,16,Iowa,33.33339853,23.12199636,11.26913666,8.56196324,4.559894856,1.791499627,1151875,1286196.875,22717.74463,29219492.14,23098820,2.060863542
1987,16,Iowa,31.897409,20.97282862,8.829859242,6.243198682,2.856475314,0.930095675,1199831,1270663.375,22752.00771,28910142.9,26435242,1.993507337
1988,16,Iowa,34.33976039,23.29817834,10.70455522,7.862308701,3.839991763,1.321597111,1225196,1286833.625,23663.62061,30451142.69,28546265,1.922940705
1989,16,Iowa,34.40252461,23.237332,10.42722509,7.563165834,3.62165906,1.242765038,1248721,1319555.625,24588.90901,32446433.2,30584441,1.843412935
1990,16,Iowa,34.02876262,22.77155571,10.21908644,7.512050222,3.658266721,1.290824376,1268962,1277817.375,26494.9008,33855644.59,32207334,1.755897371
1991,16,Iowa,34.72175279,22.97849922,10.00242815,7.216369965,3.410729386,1.158768704,1280702,1294545,26284.60473,34026603.64,33208778,1.695113016
1992,16,Iowa,35.04919638,23.64173047,10.72030871,7.945962629,3.996684113,1.48004539,1268415,1314003.75,27490.46036,36122568,34817509,1.653198666
1993,16,Iowa,36.16787039,24.40843862,10.76680297,7.875714773,3.868026256,1.396406433,1256442,1313679.625,27042.74692,35525505.64,35719321,1.613307097
1994,16,Iowa,34.51320914,23.68804004,10.60907227,7.763090789,3.845113762,1.398879595,1269917,1330783,29232.68834,38902364.69,37343260,1.579589639
1995,16,Iowa,35.59718843,24.41972787,11.03120195,8.085447392,3.993338337,1.408329254,1288783,1326457.5,30782.03452,40831060.56,39952632,1.542447558
1996,16,Iowa,34.93897767,24.00410355,11.14879884,8.213276937,4.114346303,1.478128606,1300036,1333185.875,34074.95339,45428246.55,42582963,1.502453239
1997,16,Iowa,36.11207581,25.23198285,12.15739689,9.039685484,4.731053022,1.809280897,1316118,1357388.125,35995.85502,48860346.16,45899228,1.470675463
1998,16,Iowa,36.5631171,25.96290829,13.0161555,9.850726076,5.384971233,2.146207567,1335353,1334831.125,38954.78829,51998063.88,49309047,1.450428367
1999,16,Iowa,37.14060764,26.53413131,13.25846246,10.034286,5.39711161,2.070472846,1345040,1348228,40754.38256,54946199.69,52170593,1.420791498
2000,16,Iowa,35.46388822,25.14839857,12.25379079,9.152862726,4.743384221,1.7026805,1351126,1377933.75,42465.63175,58514827.2,54015960,1.37472392
2001,16,Iowa,34.4447411,23.84629958,11.0067531,8.015985386,3.912450063,1.346893134,1338114,1375984.125,41121.65602,56582745.88,52695642,1.337183383
2002,16,Iowa,35.06750069,24.26507526,11.30169143,8.39578385,4.309434534,1.615768763,1326994,1385844.75,40437.99224,56040779.24,52588982,1.315926115
2003,16,Iowa,35.9288028,24.9118976,11.58860243,8.598874474,4.407208654,1.657618022,1324876,1436641.375,40087.81793,57591817.88,54107442,1.287181338
2004,16,Iowa,35.29078515,25.23346184,12.30702416,9.359757698,5.048410608,1.982612931,1334499,1443882.111,45106.95976,65129132.28,58021580,1.253308145
2005,16,Iowa,35.96021268,25.82935418,12.9054207,9.863384444,5.313840825,2.038136072,1346535,1461826.875,47130.89204,68897204.63,61643860,1.212653225
2006,16,Iowa,38.20470676,27.54226431,14.40947915,11.18883358,6.213671945,2.486547491,1378083,1491769.625,48444.29163,72267722.76,66192610,1.174156297
2007,16,Iowa,37.48903447,26.77615147,14.48199876,11.31738013,6.400353124,2.663231359,1538656,1472178.5,53990.79553,79484088.37,71960985,1.141765778
2008,16,Iowa,36.55690922,25.67786272,13.12901873,10.06189019,5.530674922,2.271284981,1415088,1476016.125,53623.92743,79149781.58,71528220,1.099548079
2009,16,Iowa,35.94749449,24.52200124,11.65925885,8.682390372,4.555526763,1.825171387,1392004,1497517.375,49613.86639,74297626.97,69594645,1.103473993
2010,16,Iowa,36.85900805,25.44399896,12.29780238,9.158621185,4.763025298,1.963839672,1399927,1504160.75,51417.87894,77340755.35,72095310,1.085666067
2011,16,Iowa,36.38425505,25.32001021,12.06402789,8.928636811,4.561329665,1.748347982,1421065,1527411.75,54360.01658,83030128.05,75359890,1.05244533
2012,16,Iowa,39.38388516,28.39064495,14.62344187,11.18760963,6.071163775,2.446381489,1426710,1576796.521,56810.68343,89578888,82730033,1.031107085
1917,17,Kansas,29.11365428,20.82511275,9.515303245,7.027056205,3.520074939,1.069552899,63065,739905.0683,1193.073239,882760.9365,202159.002,16.9433874
1918,17,Kansas,30.24407236,21.91575774,8.957176008,6.112342067,2.574251797,0.667231005,64794,734437.672,1227.819516,901756.907,218524.054,14.42629881
1919,17,Kansas,30.7945567,21.92774742,9.270303863,6.502945043,2.91890352,0.887343412,76451,738621.5882,1363.948983,1007442.164,264971.649,12.56034896
1920,17,Kansas,30.90356612,21.56036063,9.347200596,6.533930442,2.774706074,0.659660766,99255,747168.0102,1387.564235,1036743.608,306413.429,10.84376794
1921,17,Kansas,33.74900295,23.2792597,9.489304096,6.429921849,2.577724135,0.57916294,88785,757006.3093,961.8186172,728102.7616,217237.297,12.1385462
1922,17,Kansas,34.12988316,23.99328686,10.10362148,7.012563755,2.980784621,0.742636484,86915,762697.8654,928.0184131,707797.6627,211061.984,12.96067881
1923,17,Kansas,33.95689128,23.23146755,9.169167055,6.263230014,2.764562841,0.730250924,86291,770878.0414,928.6764055,715896.2486,215346.538,12.73240854
1924,17,Kansas,35.12170022,25.13560255,11.1005669,7.8887595,3.461834519,0.898823644,84080,780651.4445,861.3166838,672388.1134,203034.515,12.70754055
1925,17,Kansas,37.61670006,29.10893894,14.46702485,10.67622967,5.166298363,1.694012137,34284,787181.9103,763.3169618,600869.3041,141511.127,12.39287764
1926,17,Kansas,36.28485115,28.57447211,15.15868231,10.94453228,5.035015255,1.499183863,32732,792484.8947,846.9433279,671189.794,153673.206,12.2759637
1927,17,Kansas,36.32127926,28.29889368,14.36305518,10.34800405,4.638619523,1.29439012,35575,798067.6359,857.2269154,684125.0579,157394.402,12.51203993
1928,17,Kansas,37.9369927,30.15065204,16.12325324,11.65344244,5.403454771,1.750557986,32929,802360.4521,836.4517693,671135.8198,162394.758,12.68276952
1929,17,Kansas,33.78260489,26.72920233,13.86710124,9.860218239,4.39147018,1.406858968,38560,805040.5434,1026.034906,825999.698,175970.883,12.68276952
1930,17,Kansas,32.41407093,23.83776751,12.26624234,8.649149898,3.731856201,1.040694365,34862,807894.1431,857.8299207,693035.7687,116401.835,13.01252152
1931,17,Kansas,32.91325492,22.66290277,11.58252291,8.071851701,3.549316915,1.138706893,30430,810995.0714,702.6561922,569850.7088,91604.927,14.26811571
1932,17,Kansas,39.36647211,27.08852017,12.95247838,8.852194156,3.948258016,1.368670328,32757,813030.1824,470.5312554,382556.1124,73537.163,15.90772802
1933,17,Kansas,39.45550983,27.49885269,12.94590252,8.758987433,3.629802315,0.94164413,32994,814658.9269,446.0716649,363396.2639,71769.328,16.7687133
1934,17,Kansas,41.05809042,29.61586782,13.94450405,9.741758272,4.030013161,0.983003003,37035,816657.7951,511.7287844,417907.3007,91864.432,16.22508918
1935,17,Kansas,36.1750841,26.24278882,12.61466958,8.742876624,3.636550108,0.883320691,40902,819182.9489,648.442908,531193.3736,111400.454,15.83031816
1936,17,Kansas,40.21904132,30.41975686,14.79630043,10.55983471,4.627372019,1.157537427,48577,821235.8812,684.0109513,561734.3363,145614.348,15.67773678
1937,17,Kansas,36.43394545,27.7642191,13.20271455,9.437992029,4.162369573,1.084012182,54663,823092.9331,753.058836,619837.4061,154313.366,15.13083898
1938,17,Kansas,37.50602332,27.59974709,12.69062098,8.966032078,3.927752876,1.170227167,53568,826411.1524,667.0322709,551242.9077,128707.427,15.41767953
1939,17,Kansas,40.553068,31.00658487,13.52834477,9.308396249,3.913715044,1.03393798,61717,830073.6257,649.6425749,539251.1675,152243.939,15.64004991
1940,17,Kansas,45.61932435,30.96787731,13.47453702,9.532408192,4.108633258,1.101903585,131289,834920.3948,702.0017513,586115.5794,261426.162,15.49109705
1941,17,Kansas,44.46151596,30.59802798,14.25251101,10.22692542,4.540124418,1.41055516,256104,833609.6832,912.6163662,760765.8399,514626.643,14.75342576
1942,17,Kansas,35.64856966,24.91531753,11.84678315,8.530406017,3.865029437,1.254870466,449615,833163.4984,1425.388226,1187581.441,858822.45,13.33250156
1943,17,Kansas,32.43689979,22.52006647,10.48956573,7.503767668,3.36270148,0.940561858,525155,835043.5676,1823.867321,1523008.675,1100567,12.56034896
1944,17,Kansas,34.7084869,24.20626978,11.87546966,8.690122286,3.926007113,1.156574742,608969,835268.461,1880.498454,1570721.05,1360382,12.34584585
1945,17,Kansas,34.02231849,23.63264458,10.56490834,7.384332751,3.097320131,0.837834495,638076,834449.1678,1825.115434,1522966.055,1348436,12.07098472
1946,17,Kansas,38.46140075,27.25270353,11.95404984,8.190974267,3.286800576,0.839213466,637397,832946.6822,1930.108171,1607677.198,1502964,11.12181327
1947,17,Kansas,36.59267987,26.03031721,11.5032284,7.93438392,3.3423767,1.100242127,677835,838616.3584,2331.695203,1955397.74,1829340,9.725352409
1948,17,Kansas,37.92438996,27.54535747,12.32619811,8.547885158,3.470528996,0.927940032,645843,842505.8626,2471.83202,2082532.968,1948127,9.02394003
1949,17,Kansas,35.25973806,24.62603856,11.00032564,7.555747663,3.027410606,0.814941492,654528,846274.718,2425.403301,2052557.495,1888733,9.112410031
1950,17,Kansas,34.66167679,24.3871621,11.29464697,7.939236573,3.318117968,0.776007237,669904,852568.8556,2737.355867,2333784.359,2075564,9.02394003
1951,17,Kansas,33.75622588,23.56058589,10.58080931,7.333524469,3.103077544,1.011300618,709666,855165.8759,3013.683444,2577199.242,2372300,8.362803036
1952,17,Kansas,31.46892316,20.16232322,8.948079815,6.191268235,2.571519184,0.806106611,735424,857725.6934,3469.433293,2975822.077,2556368,8.183975801
1953,17,Kansas,31.22042611,20.63673243,8.547559136,5.841239431,2.4309387,0.757437804,744285,859634.0967,3283.035195,2822208.994,2687459,8.122672612
1954,17,Kansas,30.48483695,20.73329226,9.075158473,6.405632056,2.791008499,0.839238788,733946,862244.2134,3492.299404,3011214.952,2748186,8.082311505
1955,17,Kansas,31.51221879,21.23449226,9.154504965,6.432854139,2.733220076,0.800236603,751806,864745.391,3504.425305,3030435.631,2739766,8.112544591
1956,17,Kansas,30.63774121,20.82140026,8.991205029,6.201962166,2.639953683,0.800862624,746312,867139.176,3665.386757,3178400.452,2821165,7.992949339
1957,17,Kansas,31.21697669,21.06778173,9.050644348,6.194513688,2.554627246,0.792717571,745702,869628.6527,3795.498672,3300674.396,2962089,7.717984296
1958,17,Kansas,30.9661344,20.55128575,8.482863251,5.801650759,2.402349485,0.701070051,735522,870733.9646,4113.946132,3582152.626,3197240,7.513003189
1959,17,Kansas,31.44269136,20.88962705,8.62376052,5.990953044,2.475295851,0.687543301,737528,871643.6622,4203.605117,3664045.759,3356458,7.461367429
1960,17,Kansas,32.09640694,21.22381168,8.715473435,5.937666068,2.352535597,0.672215188,738312,871595.6014,4310.001552,3756578.394,3450536,7.335330817
1961,17,Kansas,32.87116999,21.8345103,9.171534811,6.454543375,2.766574667,0.943215975,740653,879550.5215,4515.251246,3971391.588,3646550,7.26173218
1962,17,Kansas,33.2511472,21.82196386,8.852728664,6.097645175,2.493467128,0.732327305,746554,886477.3313,4605.863053,4082993.187,3809662,7.189595767
1963,17,Kansas,33.44961997,22.08401226,8.89889098,6.024360095,2.488936473,0.702670789,752038,892546.1151,4718.248612,4211254.469,4037502,7.095614123
1964,17,Kansas,33.72723857,22.38889311,9.27974783,6.243480454,2.569706119,0.658880962,759582,898171.5905,4983.753212,4476265.549,4106399,7.004057812
1965,17,Kansas,34.13438117,22.66878795,9.543322729,6.415183323,2.626471189,0.762203009,751701,902544.4736,5290.606647,4775007.792,4273285,6.892882291
1966,17,Kansas,33.73623182,22.1693548,9.180137269,6.326846533,2.678556505,0.920305433,784374,906041.0201,5650.744604,5119806.405,4826659,6.701413339
1967,17,Kansas,34.08435228,22.97197907,9.723111069,6.598965776,2.762892042,0.890800265,794183,908912.7626,5943.172516,5401825.35,5053016,6.500772221
1968,17,Kansas,34.74475502,23.69051477,10.56870318,7.593451822,3.664123326,1.623322485,811457,910935.5092,6462.310921,5886748.489,5583367,6.239246901
1969,17,Kansas,33.19441103,22.16610082,9.431001684,6.639582261,3.087613249,1.316347446,831773,912733.077,6997.106541,6386490.583,5944324,5.916234119
1970,17,Kansas,32.13968271,21.10933871,8.487078665,5.739543514,2.353137109,0.797833205,812987,916218.631,7404.510742,6784150.696,6396918,5.596025571
1971,17,Kansas,33.23072756,22.05470523,8.772156556,5.908139116,2.37602279,0.737279894,803576,930661.6991,7926.289826,7376694.358,6743784,5.361130671
1972,17,Kansas,32.66948777,21.83302377,8.796179952,5.987073831,2.52249231,0.857665888,828237,943568.0211,8833.740493,8335235.036,7546105,5.194396942
1973,17,Kansas,33.10391542,22.07609153,8.720865093,5.902557986,2.404033853,0.77501562,831480,955606.4642,9847.13541,9409986.252,8442026,4.890220544
1974,17,Kansas,34.33654049,22.97962009,9.652424128,6.725456014,2.962430192,0.978303177,889970,967473.8446,10440.99045,10101385.17,9487925,4.404174283
1975,17,Kansas,34.33709312,23.16937194,9.168572614,6.199635145,2.581007298,0.835484242,887400,980269.9664,10960.00957,10743768.21,10095249,4.035795393
1976,17,Kansas,33.66238316,22.10482091,8.661572456,5.949505705,2.288007374,0.676974016,900597,992954.5262,11839.71025,11756293.89,11072372,3.815919019
1977,17,Kansas,33.51097374,22.34779024,9.273653364,6.386838056,2.721943424,0.974153148,955472,1006443.192,12623.53794,12704873.82,12222530,3.582933864
